pcp_index,AbLang2 perplexity,DASM perplexity
18560,9.607902,6.603336733872374
18581,5.8875337,4.117022007310129
18601,3.7302313,2.193396597657775
18623,1.3405929,1.532122273495164
18644,8.5168915,6.180909239630885
18664,18.477886,5.759626421220333
18687,69.35275,2.949514630313838
18710,4.709074,2.3049714856713344
18732,2.571904,2.8772657940599125
18755,23.19586,3.9081938127121703
18780,199.09067,18.094143308813464
18801,9.63121,5.833820500427363
18821,3.9963944,3.6729461723197634
18841,20.09413,8.423890083360778
18864,4.5243917,3.5953918900333943
18885,4.794575,4.727748525711318
18906,4.228659,4.8960346813071185
18929,4.9744916,3.5629512121843834
18952,15.44904,2.8571711000164886
18974,2.2468503,1.949415424671974
18996,2.6771693,2.3173892769973063
19021,2.9265184,2.684908080649907
19041,21.13077,4.431174862382381
19061,4.192956,4.20039010261595
19081,19.494713,13.57028927075631
19104,5.3701234,5.874196278161433
19126,5.954403,2.732034128863368
19149,12.496308,3.2863419799744387
19170,28.081926,2.1199438900471903
19191,3.5940118,5.542474580837972
19213,90.97566,5.131686771402463
19235,8.139615,5.390760934979595
19258,5.2157564,7.01381151664144
19280,36.71886,29.50972466984708
19301,6.3200173,7.115932067504796
19322,23.072615,7.21962896715901
19342,5.200866,6.985817974080116
19362,2.694443,2.8554569745750533
19382,6.236923,4.105595006719631
19403,5.837769,2.9849753317215972
19423,8.251594,6.076508024424958
19445,16.755768,6.327154789854726
19470,5.8689637,4.951956088822431
19492,3.7143614,3.0770222584499796
19513,3.9257205,4.16694776614096
19533,4.44213,4.402534780928513
19554,22.321083,10.74245252099807
19574,15.750216,4.410774305667676
19596,6.1146765,4.916523847367166
19621,7.8604426,4.738371906883507
19645,1.8414212,1.890850530763749
19666,6.6477504,7.618433083550889
19687,3.502562,2.7078892639507
19709,4.573907,3.839278096485619
19730,25.680014,5.712814588430098
19753,6.9554806,6.04113943303373
19777,5.293417,2.914990179514582
19798,13.848084,5.083067524570027
19820,3.5025454,2.7351003034467576
19844,4.7350945,4.448053612397147
19866,1.5400854,1.5957568911601112
19890,3.6287546,2.913898454802427
19912,5.9462256,3.870285386793075
19935,6.773129,9.369920384644526
19958,2.5703528,2.5259427861827572
19981,11.180567,6.588482220413459
20004,1.1267533,1.5930532113942146
20026,3.6207488,3.5693638475583565
20048,12.088291,11.112470433806378
20069,1.5662812,3.165677605633577
20091,7.515272,8.738512817353444
20115,10.755082,5.05425601735946
20138,2.3149107,3.1289901081166738
20158,9.448215,7.864677807016497
20179,7.949217,2.96955695056362
20202,3.7088263,2.46996986961165
20223,9.708189,3.520533329696104
20246,5.4373064,3.967025668298385
20267,17.945393,5.1518149122636645
20288,16.862658,5.652848288622315
20310,1.0658208,1.351186777240757
20331,1.3973955,4.066631099959012
20354,8.7430105,7.751895418778472
20375,6.115129,4.074132893156843
20397,2.525024,2.0910102567391275
20418,5.858806,3.4680339752690763
20444,2.892642,1.950808446611594
20466,3.9280114,4.370889760080165
20489,15.178264,14.650566006331683
20510,5.3290505,4.572370593467382
20530,7.7296605,6.973836827728815
20550,34.879272,15.466934632599347
20571,1.6847814,1.4841925565200371
20595,8.368405,2.6454219903843925
20618,7.22019,7.104947269614774
20638,9.7395115,13.02162730796534
20659,2.7842717,3.221161052013058
20681,7.477812,3.868033674016832
20703,4.929257,5.119257330120689
20724,29.72068,3.164181272555104
20744,22.607168,4.876878384428696
20764,6.9919844,6.83746751373563
20784,4.4738307,3.054175458551095
20806,17.81724,14.105715758808108
20827,15.183421,5.300212312270257
20849,20.528175,2.906895308183274
20873,2.473725,2.3508136885356725
20895,3.1488495,3.5488639194407154
20915,345990.84,307.61699837867775
20941,1.9252706,4.282258921842826
20962,3.1805263,4.406163574307893
20986,2.270244,2.719530036277936
21007,229.7134,6.532541199764945
21029,15.17254,4.652220278829347
21052,3.7222712,4.070428393123348
21072,7.2611475,10.522389937421499
21096,8.585408,6.69117953802461
21118,3.3633206,4.959227438827566
21139,5.138408,3.7817224477992752
21159,8.824096,5.634073549454389
21183,6.7789955,5.091433986249973
21206,105.6069,41.601130707001836
21227,10.753874,11.573517395629697
21247,4.5716844,4.361972729085831
21269,13.053166,5.1618257526863545
21291,3.3008304,4.944093122025055
21316,3.9753754,8.094282031160828
21339,5.27731,3.604944050156173
21363,23.440777,2.8326921795700986
21386,19.608522,4.097915145023191
21407,15.175394,4.434849692991656
21429,2.5883443,4.688804028010052
21451,6.134752,5.975871899013911
21472,3.1521544,2.6147733493549845
21494,12.614347,8.482587293162338
21517,6.22799,3.1109318417249137
21541,2.1604936,2.171579775147245
21566,7.014669,4.588211709165769
21589,22.715631,9.661131284277618
21609,3.534017,4.521084658668238
21630,2.8191543,2.1598591597108503
21651,2.3466682,3.131226698332707
21678,3.5955563,2.6453506040196824
21706,7.7489314,6.067537288186371
21727,1.5847104,12.05305986499303
21750,594.1196,12.559486203327134
